🕘️更新时间,#genre#
辽宁卫视,https://live.264788.xyz/channel/liaoningweishi?streamid=59bb5a8a22ef95fecfa3a485d2a6a34c&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
辽宁卫视,https://live.264788.xyz/channel/liaoningweishi?streamid=2c19155d20f767bab10c2e5af22012ae&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
辽宁卫视,http://42.237.25.194:9999/rtp/225.1.2.152:10930
内蒙古卫视,https://live.264788.xyz/channel/neimengguweishi?streamid=26079e7851c8387219357db2e24639fa&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=d5e361dbb0ee321847fe07c3c3a03d74&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=155db9fe4f58111c9413a1144658fd50&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=832d14ce34de491ae03fdea480a79bfb&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=c832faeb2a4b9b87586b88d875352314&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=d7e5caf6ed0597066942159d34c1be1d&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=1d1e90a465ccf828108415a98b172969&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
山东卫视,https://live.264788.xyz/channel/shandongweishi?streamid=bfcb39f5c96d95787f598ba6a7d3290b&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
山东卫视,https://live.264788.xyz/channel/shandongweishi?streamid=cac7edfa356e65946d2d1a242d372a32&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
山东卫视,https://live.264788.xyz/channel/shandongweishi?streamid=c68ee9786e387587b627cec2c9538936&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
山东卫视,http://42.237.24.146:9999/rtp/225.1.2.89:10528
山东卫视,http://42.237.25.194:9999/rtp/225.1.2.89:10528
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=d485c4ae12d8ed45ada2db1cfcacfb89&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=14c59a96d7f357e98b8e85c4e2011f0e&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
山西卫视,http://42.237.25.194:9999/rtp/225.1.2.37:10216
山西卫视,http://42.237.24.146:9999/rtp/225.1.2.37:10216
陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=2dbca3fa28d1cabeffaecc4239826c06&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
陕西卫视,http://42.237.24.146:9999/rtp/225.1.2.36:10210
陕西卫视,http://42.237.25.194:9999/rtp/225.1.2.36:10210
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=9070d75c22916dd9069af92e78a87f4a&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
四川卫视,https://live.264788.xyz/channel/sichuanweishi?streamid=b5dc4426617006dcbc1fb6d0e0db11fc&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
四川卫视,https://live.264788.xyz/channel/sichuanweishi?streamid=9a0e66150171347491e3282fd0d7b3bb&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
四川卫视,https://live.264788.xyz/channel/sichuanweishi?streamid=b230eca40489fb1c3682999f99b8db77&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
四川卫视,https://live.264788.xyz/channel/sichuanweishi?streamid=8b7a029b7c0b7c94522bcb2fb87d07cc&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
深圳卫视,https://live.264788.xyz/channel/shenzhenweishi?streamid=603243b4c49848984baf809f418753f7&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
深圳卫视,https://live.264788.xyz/channel/shenzhenweishi?streamid=8068915df0dac12a66235d9954232a7b&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
深圳卫视,https://live.264788.xyz/channel/shenzhenweishi?streamid=6410bda2b5a92d8acae0e6d8467ba7e5&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
深圳卫视,http://42.237.25.194:9999/rtp/225.1.2.91:10540
深圳卫视,http://42.237.24.146:9999/rtp/225.1.2.91:10540
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=ad2eb14398f6c43a7a750bbefba9a1c7&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=40bd9f393462fb2361a37db0315fef39&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
天津卫视,https://live.264788.xyz/channel/tianjinweishi?streamid=d593468c792a8f11fab070cca0f34b5c&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
天津卫视,https://live.264788.xyz/channel/tianjinweishi?streamid=d0e6474087103fde72fd8ccbf7faff5a&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
天津卫视,http://42.237.24.146:9999/rtp/225.1.2.87:10516
天津卫视,http://42.237.25.194:9999/rtp/225.1.2.87:10516
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=56bc46c214a3db655ac560312d813a44&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=87d5d189c27b58362d120509277f9102&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
西藏卫视,http://42.237.25.194:9999/rtp/225.1.2.42:10246
西藏卫视,http://42.237.24.146:9999/rtp/225.1.2.42:10246
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=523515e68162f225e1bdb9c0f419bd16&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=25a62fd9d24aa688b1ebe95538109c83&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
新疆卫视,http://42.237.25.194:9999/rtp/225.1.2.43:10252
新疆卫视,http://42.237.24.146:9999/rtp/225.1.2.43:10252
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=be5a3782650b75f9e34c7ae070a9a5a7&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=b6b335eb8692603b7fe17b5a19c6019c&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=890886956dfb96eb7ee22421e1a02865&livekey=01WhVqP6fzhBhU8atqeKMBKScTnSGNOazTf2A
云南卫视,http://42.237.25.194:9999/rtp/225.1.2.76:11596
云南卫视,http://42.237.24.146:9999/rtp/225.1.2.76:11596

☘️广东频道,#genre#
广东珠江,http://tv123.vvvv.ee/live.php/?ch=9a676f9c397
广东珠江,http://tv123.vvvv.ee/live.php/?ch=7bf2043f762
广东珠江,http://tv123.vvvv.ee/live.php/?ch=3c01e3261268
广东体育,http://tv123.vvvv.ee/live.php/?ch=f56fb4f1398
广东卫视,http://tv123.vvvv.ee/live.php/?ch=b8468d1a760
广东卫视,http://tv123.vvvv.ee/live.php/?ch=525837cc1266
大湾区卫视,http://tv123.vvvv.ee/live.php/?ch=14b52cd9761
深圳卫视,http://tv123.vvvv.ee/live.php/?ch=a1cb8476759
深圳卫视,http://tv123.vvvv.ee/live.php/?ch=ffa6c8601263
